trace_id,name,date
3451323,Gbaka___Yopougon_Lubafrique___Adjam__Texaco___B___KKO_2020_10_08_13_48_22.gpx,2020-10-08
3451324,Gbaka___Adjam__en_bas_du_pont___Yopougon_Iges___B___KKO_2020_10_08_15_16_18.gpx,2020-10-08
3451322,Gbaka___Adjam__Texaco___Yopougon_Lubafrique___A___KKO_2020_10_08_12_57_08.gpx,2020-10-08
3451321,Gbaka___Yopougon_Iges___Adjam__Mosqu_e_en_bas_du_pont___A___KKO_2020_10_08_11_59_49.gpx,2020-10-08
3418218,Gbaka__Terminus_Mobiboi_Mobiboi___B___BKD_2020_09_18_11_13_20.gpx,2020-09-18
3418229,Gbaka___Abrahams_Corridor___B___BKD_2020_09_18_14_53_23.gpx,2020-09-18
3418233,Gbaka___Usine_Corridor___B___BKD_2020_09_18_13_41_11.gpx,2020-09-18
3418226,Gbaka____l_phant_Corridor___B___BKD_2020_09_18_15_27_23.gpx,2020-09-18
3418216,Gbaka___Belleville_Casiers__B___BKD_2020_09_18_10_00_04.gpx,2020-09-18
3418234,Gbaka___Corridor___Usine___A___BKD_2020_09_18_13_34_14.gpx,2020-09-18
3418231,Gbaka__Corridor_Abrahams__A___BKD_2020_09_18_13_59_18.gpx,2020-09-18
3418217,Gbaka___Mobiboi_Terminus_Mobiboi___A___BKD_2020_09_18_10_25_50.gpx,2020-09-18
3418227,Gbaka___Corridor__l_phant__A___BKD_2020_09_18_15_11_03.gpx,2020-09-18
3418214,Gbaka___Casiers_Belleville__A__BKD_2020_09_18_09_32_04.gpx,2020-09-18
3418224,Woro_Woro___Carrefour_Deux_poteaux__Terre_Rouge___B___BKD_2020_09_18_13_04_32.gpx,2020-09-18
3418222,Woro_Woro___Benogosso_Terre_rouge___B___BKD_2020_09_18_12_30_08.gpx,2020-09-18
3418220,Woro_Woro___Terre_rouge_Benogosso___A___BKD_2020_09_18_12_10_05.gpx,2020-09-18
3418223,Woro_Woro___Terre_Rouge_Carrefour_deux_poteaux__A___BKD_2020_09_18_12_50_34.gpx,2020-09-18
3414529,Gbaka___Yopougon_Zone_Industrielle___Yopougon_Kowe_t___B___KKO_2020_09_15_10_34_39.gpx,2020-09-15
3414523,Gbaka___Attecoub__Garage___Yopougon_Locodjro_Marine___B___KKO_2020_09_15_12_23_23.gpx,2020-09-15
3414530,Gbaka___Yopougon_Gesco___Yopougon_Zone_industrielle___B___KKO_2020_09_15_10_18_37.gpx,2020-09-15
3414526,Gbaka___Yopougon_Locodjoro_Marine___Attecoub__Garage___A___KKO_2020_09_15_11_50_29.gpx,2020-09-15
3414532,Gbaka___Yopougon_Kowe_t___Yopougon_Zone_Industrielle___A___KKO_2020_09_15_08_36_51.gpx,2020-09-15
3414531,Gbaka___Yopougon_Zone_Industrielle___Yopougon_Gesco___A___KKO_2020_09_15_09_33_23.gpx,2020-09-15
3412019,Gbaka___Abobo_Agripaque___Yopougon_Carrefour_Zone___B___KKO_2020_09_14_12_14_33.gpx,2020-09-14
3412010,Gbaka___Abobo_N_Dotr____Yopougon_Carrefour_Zone___B___KKO_2020_09_14_14_43_27.gpx,2020-09-14
3412011,Gbaka___Abobo_Mairie___Abobo_N_Dotr____B___KKO_2020_09_14_14_07_02.gpx,2020-09-14
3412005,Gbaka___Yopougon_Beago_Wolosso___Yopougon_Palais___B___KKO_2020_09_14_18_07_24.gpx,2020-09-14
3412016,Gbaka___Yopougon_Carrefour_Zone___Abobo_Agripaque___A___KKO_2020_09_14_11_35_24.gpx,2020-09-14
3412015,Gbaka___Yopougon_Carrefour_Zone___Abobo_N_Dotr____A___KKO_2020_09_14_13_00_56.gpx,2020-09-14
3412013,Gbaka___Abobo_N_Dotr____Abobo_Mairie___A___KKO_2020_09_14_13_47_59.gpx,2020-09-14
3412007,Gbaka___Yopougon_Palais___Yopougon_Beago_Wolosso___A___KKO_2020_09_14_17_56_05.gpx,2020-09-14
3408330,Gbaka___Yopougon_Gesco___Yopougon_Siporex___B___KKO_2020_09_10_14_44_34.gpx,2020-09-10
3408335,Gbaka___Yopougon_Acad_mie___Yopougon_Siporex___B___KKO_2020_09_10_12_39_08.gpx,2020-09-10
3408341,Gbaka___Yopougon_Lokoua___Yopougon_Siporex___B___KKO_2020_09_10_10_49_40.gpx,2020-09-10
3408333,Gbaka___Yopougon_Iges___Yopougon_Siporex___B___KKO_2020_09_10_13_43_06.gpx,2020-09-10
3408337,Gbaka___Yopougon_Diop___Yopougon_Acad_mie___B___KKO_2020_09_10_12_19_56.gpx,2020-09-10
3408343,Gbaka___Yopougon_Siporex___Yopougon_Lokoua___A___KKO_2020_09_10_10_14_30.gpx,2020-09-10
3408340,Gbaka___Yopougon_Siporex___Yopougon_Acad_mie___A___KKO_2020_09_10_11_33_33.gpx,2020-09-10
3408334,Gbaka___Yopougon_Siporex___Yopougon_Iges___A___KKO_2020_09_10_13_16_56.gpx,2020-09-10
3408331,Gbaka___Yopougon_Siporex___Yopougon_Gesco___A___KKO_2020_09_10_14_09_06.gpx,2020-09-10
3408338,Gbaka___Yopougon_Academie___Yopougon_Diop___A___KKO_2020_09_10_12_07_44.gpx,2020-09-10
3408347,Gbaka___Yopougon_Songon_Agban___Yopougon_Siporex___B___KKO_2020_09_09_15_38_28.gpx,2020-09-09
3408344,Gbaka___Yopougon_Kowe_t___Yopougon_Sable___B___KKO_2020_09_09_17_29_13.gpx,2020-09-09
3408357,Gbaka___Yopougon_Siporex___Yopougon_Songon_Agban___A___KKO_2020_09_09_11_04_29.gpx,2020-09-09
3408345,Gbaka___Yopougon_Sable___Yopougon_Koweit___A___KKO_2020_09_09_17_08_19.gpx,2020-09-09
3408353,W_r__W_r____Yopougon_Toit_Rouge___Yopougon_Terminus_40___B___KKO_2020_09_07_11_22_41.gpx,2020-09-07
3408355,W_r__W_r____Yopougon_Camp_Militaire___Yopougon_Terminus_40___B___KKO_2020_09_07_12_48_42.gpx,2020-09-07
3403111,W_r__w_r___Gare_zoo_Op_ra__A_KM_2020_09_07_13_38_38.gpx,2020-09-07
3408352,W_r__W_r____Yopougon_Terminus_40___Yopougon_Toit_Rouge_Jean_Paul_2___A___KKO_2020_09_07_10_29_28.gpx,2020-09-07
3408354,W_r__W_r____Yopougon_Terminus_40___Yopougon_Camp_Militaire___A___KKO_2020_09_07_12_11_14.gpx,2020-09-07
3415052,Gbaka___Biabou___Abobo_Gare___B___LA_2020_09_07_18_25_02.gpx,2020-09-07
3403674,Gbaka___Biabou___Samake___B___LA_2020_09_07_19_55_03.gpx,2020-09-07
3415051,Gbaka___Abobo_march____Biabou___A___LA_2020_09_07_17_49_11.gpx,2020-09-07
3403673,Gbaka___Samake___Biabou___A___LA_2020_09_07_19_27_42.gpx,2020-09-07
3402547,Taxis___Abobo_baoul____Abobo_march____B___LA_2020_09_05_08_52_58.gpx,2020-09-05
3402545,Taxis___Abobo_Gare___Abobo_baoul____A___LA_2020_09_05_07_54_33.gpx,2020-09-05
3408351,W_r__W_r____Yopougon_Abobodoum____Yopougon_Terminus_40___B___KKO_2020_09_04_14_15_31.gpx,2020-09-04
3408349,W_r__W_r____Yopougon_Terminus_40___Yopougon_Abobodoum____A___KKO_2020_09_04_13_36_30.gpx,2020-09-04
3402542,Gbaka___Adjam__Libert____Abobo_Gare___B___LA_2020_09_04_15_15_56.gpx,2020-09-04
3402541,Gbaka___Lyc_e_Moderne_d_Abobo___Adjam__Libert____A___LA_2020_09_04_14_28_23.gpx,2020-09-04
3402544,Taxis___Houphou_t_Boigny___Abobo_Gendarmerie___B___LA_2020_09_04_16_40_34.gpx,2020-09-04
3402543,Taxis___Abobo_Gendarmerie___Houphou_t_Boigny___A___LA_2020_09_04_16_27_30.gpx,2020-09-04
3400196,W_r__W_r____Yopougon_Toit_Rouge_Jean_Paul_2___Yopougon_Palais___B___KKO_2020_09_03_11_23_02.gpx,2020-09-03
3400912,w_r__w_r___St_Michel__Gare_libert____B___KM_2020_09_03_12_27_57.gpx,2020-09-03
3400911,w_r__w_r___St_Michel__Gare_libert____B___KM_2020_09_03_12_27_57.gpx,2020-09-03
3400724,w_r__w_r____Terminus_12__me___Gare_2_plateau___B__KM_2020_09_03_11_38_15.gpx,2020-09-03
3400208,W_r__W_r____Yopougon_Abobodoum____Yopougon_Camp_Militaire___B___KKO_2020_09_03_13_59_58.gpx,2020-09-03
3400205,W_r__W_r____Yopougon_Saguidiba___Yopougon_Camp_Militaire___B___KKO_2020_09_03_13_11_47.gpx,2020-09-03
3400718,w_r__w_r___Zinssou_Gare_zoo___B___KM_2020_09_03_09_43_14.gpx,2020-09-03
3400201,W_r__W_r____Yopougon_Toit_Rouge_Jean_Paul_2___Yopougon_Banque_BHCI___B___KKO_2020_09_03_10_36_27.gpx,2020-09-03
3400722,w_r__w_r____vallon___Gare_carrefour_2_plateau___B___KM_2020_09_03_11_04_00.gpx,2020-09-03
3400716,w_r__w_r____Cascades_gare_zoo__B__KM_2020_09_03_09_10_14.gpx,2020-09-03
3400714,W_r__w_r___Pont_Soro___Gare_zoo___B___KM_2020_09_03_08_35_16.gpx,2020-09-03
3400728,W_r__w_r____Mairie_Adjam__gare_libert____B___KM_2020_09_03_13_13_11.gpx,2020-09-03
3400720,w_r__w_r____Op_ra_Gare_zoo___B___KM_2020_09_03_10_17_42.gpx,2020-09-03
3400203,W_r__W_r____Yopougon_Palais___Yopougon_Toit_Rouge_Jean_Paul_2___A___KKO_2020_09_03_09_27_21.gpx,2020-09-03
3400721,w_r__w_r___Gare_carrefour_2_plateau_vallon___A__KM_2020_09_03_10_41_57.gpx,2020-09-03
3400726,w_r__w_r____Gare_libert____Mairie_Adjam____A__KM_2020_09_03_12_51_44.gpx,2020-09-03
3400193,W_r__W_r____Yopougon_Camp_Militaire___Yopougon_Saguidiba___A___KKO_2020_09_03_12_50_28.gpx,2020-09-03
3400723,w_r__w_r____Gare_2_plateau__terminus_12_eme___A___KM_2020_09_03_11_19_45.gpx,2020-09-03
3400719,w_r__w_r____Gare_Zoo_Op_ra___A___KM_2020_09_03_09_59_00.gpx,2020-09-03
3400200,W_r__W_r____Yopougon_Banque_BHCI___Yopougon_Toit_Rouge_Jean_Paul_2___A___KKO_2020_09_03_11_05_21.gpx,2020-09-03
3400715,w_r__w_r____Gare_Zoo__Cascades___A__KM_2020_09_03_08_51_59.gpx,2020-09-03
3400206,W_r__W_r____Yopougon_Camp_Militaire___Yopougon_Abobodoum____A___KKO_2020_09_03_13_39_36.gpx,2020-09-03
3400717,w_r__w_r____gare_Zoo___Zinssou_A_KM_2020_09_03_09_28_32.gpx,2020-09-03
3400713,W_r__w_r____Gare_zoo__Pont_Soro___A___KM_2020_09_03_08_23_09.gpx,2020-09-03
3400725,w_r__w_r____Gare_libert___St_Michel___A___KM_2020_09_03_12_17_10.gpx,2020-09-03
3402540,Taxis___Abobo_baoul____Samake___B___LA_2020_09_03_18_03_58.gpx,2020-09-03
3402538,Taxis___Mosqu_e_Ado___Carrefour_Kennedy___B___LA_2020_09_03_17_39_41.gpx,2020-09-03
3402537,Taxis___Carrefour_Kennedy___Mosqu_e_Ado___A___LA_2020_09_03_17_34_03.gpx,2020-09-03
3402539,Taxis___Samake___Abobo_baoul____A___LA_2020_09_03_17_51_28.gpx,2020-09-03
3400562,W_r__W_r____Yopougon_Mossikro___Yopougon_Sable_Nouveau_Goudron___B___KKO_2020_09_02_17_52_39.gpx,2020-09-02
3399721,W_r__W_r____Yopougon_Sapeur_Pompier___Yopougon_Banque_BHCI___B___KKO_2020_09_02_15_28_33.gpx,2020-09-02
3399715,W_r__W_r____Yopougon_Millionnaire_Antenne___Yopougon_Sable_Nouveau_Goudron___B___KKO_2020_09_02_18_44_37.gpx,2020-09-02
3399719,W_r__W_r____Yopougon_Lama_Fofana___Yopougon_Banque_BHCI___B___KKO_2020_09_02_16_13_39.gpx,2020-09-02
3399718,W_r__W_r____Yopougon_Sable_Nouveau_Gondron___Yopougon_Mossikro___A___KKO_2020_09_02_17_08_03.gpx,2020-09-02
3399716,W_r__W_r____Yopougon_Sable_Nouveau_Goudron___Yopougon_Millionnaire_Antenne___A___KKO_2020_09_02_18_22_54.gpx,2020-09-02
3399722,W_r__W_r____Yopougon_Banque_BHCI___Yopougon_Sapeur_Pompier___A___KKO_2020_09_02_15_07_37.gpx,2020-09-02
3399720,W_r__W_r____Yopougon_Banque_BHCI___Yopougon_Lama_Fofana___A___KKO_2020_09_02_15_53_06.gpx,2020-09-02
3399919,Taxis___Abobo_march____Carrefour_Kennedy___B___LA_2020_09_02_16_02_23.gpx,2020-09-02
3402536,Taxis___Abobo_baoul____Abobo_Gare___B___LA_2020_09_02_17_52_18.gpx,2020-09-02
3399918,Taxis___Abobo_march____Carrefour_Kennedy___A___LA_2020_09_02_15_53_25.gpx,2020-09-02
3402535,Taxis___Abobo_march____Abobo_baoul____A___LA_2020_09_02_17_20_23.gpx,2020-09-02
3399081,W_r__W_r____Yopougon_Camp_Militaire___Yopougon_Palais___B___KKO_2020_09_01_14_02_16.gpx,2020-09-01
3399088,W_r__W_r____Yopougon_Sapeur_Pompier___Yopougon_Palais___B___KKO_2020_09_01_11_14_04.gpx,2020-09-01
3399078,W_r__W_r____Yopougon_Saguidiba___Yopougon_Sapeur_Pompier___B___KKO_2020_09_01_16_00_32.gpx,2020-09-01
3399083,W_r__W_r____Yopougon_Toit_Rouge_Jean_Paul_2___Yopougon_Kowe_t___B___KKO_2020_09_01_13_15_22.gpx,2020-09-01
3399082,W_r__W_r____Yopougon_Kowe_t___Yopougon_Camp_Militaire___B___KKO_2020_09_01_13_38_55.gpx,2020-09-01
3399089,W_r__W_r____Yopougon_Palais___Yopogon_Sapeur_Pompier___A___KKO_2020_09_01_10_44_04.gpx,2020-09-01
3399079,W_r__W_r____Yopougon_Sapeur_Pompier___Yopougon_Saguidiba___A___KKO_2020_09_01_15_29_11.gpx,2020-09-01
3399084,W_r__W_r____Yopougon_Kowe_t___Yopougon_Toit_Rouge_Jean_Paul_2___A___KKO_2020_09_01_12_46_08.gpx,2020-09-01
3399086,W_r__W_r____Yopougon_Camp_Militaire___Yopougon_Kowe_t___A___KKO_2020_09_01_12_26_32.gpx,2020-09-01
3399080,W_r__W_r____Yopougon_Palais___Yopougon_Camp_Militaire___A___KKO_2020_09_01_14_50_36.gpx,2020-09-01
3399917,Taxi___Grand_Carrefour___Ancienne_Gendarmerie___B___LA_2020_09_01_16_05_49.gpx,2020-09-01
3399915,Taxi___Mairie_d_Anyama___Gare_d_Anyama___B___LA_2020_09_01_15_22_40.gpx,2020-09-01
3399916,Taxi___Ancienne_Gendarmerie___Grand_Carrefour___A___LA_2020_09_01_15_48_23.gpx,2020-09-01
3399914,Taxi___Gare_Anyama___Mairie_d_Anyama___A___LA_2020_09_01_15_08_12.gpx,2020-09-01
3398501,W_r__W_r____Yopougon_Zone_Industrielle___Yopougon_March__23i_me___B___KKO_2020_08_31_12_27_45.gpx,2020-08-31
3398498,W_r__W_r____Yopougon_Zone_Industrielle___Yopougon_Carrefour_Zone___B___KKO_2020_08_31_13_56_07.gpx,2020-08-31
3398495,W_r__W_r____Yopougon_Carrefour_Chu___Yopougon_Keneya___B___KKO_2020_08_31_15_25_48.gpx,2020-08-31
3398492,W_r__W_r____Yopougon__Nouveau_Goudron_March____Yopougon_keneya___B__KKO_2020_08_31_16_22_34.gpx,2020-08-31
3398490,W_r__W_r____Yopougon_Complexe___Yopougon_Banque_BHCI___B___KKO_2020_08_31_18_39_56.gpx,2020-08-31
3398499,W_r__W_r____Yopougon_Sable_Nouveau_Goudron___Yopougon_Zone_Industrielle___B___KKO_2020_08_31_12_57_56.gpx,2020-08-31
3398505,W_r__W_r____Yopougon_Mickao___Yopougon_Carrefour_Zone___B___KKO_2020_08_31_11_39_16.gpx,2020-08-31
3398504,W_r__W_r____Yopougon_Carrefour_Zone____Yopougon_Zone_Industrielle___A___KKO_2020_08_31_11_54_55.gpx,2020-08-31
3398502,W_r__W_r____Yopougon_March__23i_me___Yopougon_Zone_Industrielle___A___KKO_2020_08_31_12_18_10.gpx,2020-08-31
3398507,W_r__W_r____Yopougon_Keneya___Yopougon_Carrefour_Chu___A___KKO_2020_08_31_10_50_06.gpx,2020-08-31
3398493,W_r__W_r____Yopougon_Keneya___Yopougon_Nouveau_Goudron_March____A___KKO_2020_08_31_15_50_10.gpx,2020-08-31
3398491,W_r__W_r____Yopougon_Banque_BHCI___Yopougon_Complexe___A___KKO_2020_08_31_18_23_48.gpx,2020-08-31
3398500,W_r__W_r____Yopougon_Zone_Industrielle___Yopougon_Sable_Nouveau_Gondron___A___KKO_2020_08_31_12_38_14.gpx,2020-08-31
3398506,W_r__W_r____Yopougon_Carrefour_Zone___Yopougon_Mickao___A___KKO_2020_08_31_11_26_24.gpx,2020-08-31
3398496,Gbaka___Yopougon_Sable___Yopougon_Carrefour_Zone___B___KKO_2020_08_31_14_50_03.gpx,2020-08-31
3398497,Gbaka___Yopougon_Carrefour_Chu___Yopougon_Sable___A___KKO_2020_08_31_14_23_40.gpx,2020-08-31
3398511,W_r__W_r____Yopougon_Gabriel_Gare___Yopougon_Bel_Air___B___KKO_2020_08_28_16_40_03.gpx,2020-08-28
3398509,W_r__W_r____Yopougon_Gabriel_Gare___Yopougon__Mairie___B___KKO_2020_08_28_15_43_18.gpx,2020-08-28
3398510,W_r__W_r____Yopougon_Bel_Air___Yopougon_Gabriel_Gare___A___KKO_2020_08_28_16_17_01.gpx,2020-08-28
3398508,w_r__w_r____Yopougon_Mairie___Yopougon_Gabriel_Gare___A___KKO_2020_08_28_15_22_37.gpx,2020-08-28
3395546,W_r__W_r____Yopougon_Terminus_40___Yopougon_Sapeur_Pompier___B___KKO_2020_08_26_14_52_55.gpx,2020-08-26
3395544,W_r___W_r____Yopougon_Camp_Militaire___Yopougon_Sapeur_Pompier___B___KKO_2020_08_26_15_28_28.gpx,2020-08-26
3395548,w_r__w_r____Yopougon_Kenya___Yopougon_Bel_Air___B___KKO_2020_08_26_13_51_22.gpx,2020-08-26
3395550,w_r__W_r____Yopougon_Station_Total_Ananeraie___Yopougon_Coopec_Ananeraie___B___KKO_2020_08_26_13_14_20.gpx,2020-08-26
3395549,w_r__W_r____Yopougon_Coopec_Ananeraie___Yopougon_Kenya___B___KKO_2020_08_26_13_30_41.gpx,2020-08-26
3395547,w_r__W_r____Yopougon_Sapeur_Pompier__Yopougon_Terminus_40___A___KKO_2020_08_26_14_32_03.gpx,2020-08-26
3395545,W_r__W_r____Yopougon_Sapeur_Pompier___Yopougon_Camp_Militaire___A___KKO_2020_08_26_15_13_26.gpx,2020-08-26
3395553,w_r__W_r____Yopougon_Bel_Air___Yopougon_Kenya___A___KKO_2020_08_26_12_25_09.gpx,2020-08-26
3395551,w_r__w_r____Yopougon_Coopec_Ananeraie___Yopougon_Station_Total_Ananeraie___A___KKO_2020_08_26_13_00_16.gpx,2020-08-26
3395552,W_r__W_r____Yopougon_Kenya_au_Feux___Yopougon_Coopec_Annaneraie___A___KKO_2020_08_26_12_44_23.gpx,2020-08-26
3399908,Taxi___BC__Belle_Cit_____Abobo_Gendarmerie___B___LA_2020_08_26_16_18_25.gpx,2020-08-26
3399913,Taxi___Houphou_t_Boigny___Lyc_e_Moderne_d_Abobo___B___LA_2020_08_26_17_11_12.gpx,2020-08-26
3399906,Taxi___Habitat_Gr_ce___Abobo_march____B___LA_2020_08_26_15_25_13.gpx,2020-08-26
3399911,Taxi___BC_Carrefour_Niamkey___Abobo_Gendarmerie___B___LA_2020_08_26_16_46_43.gpx,2020-08-26
3399912,Taxi___Lyc_e_Moderne_d_Abobo___Houphou_t_Boigny___A___LA_2020_08_26_17_02_42.gpx,2020-08-26
3399910,Taxi___Abobo_Gendarmerie___BC_Carrefour_Niamkey___A__LA_2020_08_26_16_31_12.gpx,2020-08-26
3399905,Taxi___Abobo_march____Habitat_Gr_ce___A___LA_2020_08_26_14_48_38.gpx,2020-08-26
3399907,Taxi___Abobo_Gendarmerie___BC__Belle_Cit_____A___LA_2020_08_26_16_08_17.gpx,2020-08-26
3394054,Taxi___Dokui___Abobo_march____B___LA_2020_08_25_16_38_25.gpx,2020-08-25
3394056,Taxi___Houphou_t_Boigny___Abobo_march____B___LA_2020_08_25_17_12_43.gpx,2020-08-25
3394053,Taxi___Abobo_march____Dokui___A___LA_2020_08_25_16_20_53.gpx,2020-08-25
3394055,Taxi___Abobo_march____Houphou_t_Boigny___A___LA_2020_08_25_17_00_44.gpx,2020-08-25
3392858,w_r__w_r____Yopougon_Abobodoum____Yopougon_Kowe_t___B___KKO_2020_08_24_16_12_31.gpx,2020-08-24
3392854,w_r__w_r____Yopougon_Toit_Rouge_Jean_Paul_2___Yopougon_Sapeur_Pompier___B___KKO_2020_08_24_17_02_52.gpx,2020-08-24
3392859,w_r__w_r____Yopougon_toit_rouge_Jean_Paul_2___Yopougon_Abobodoum____B___KKO_2020_08_24_15_52_15.gpx,2020-08-24
3392861,w_r__w_r____Yopougon_sable___Yopougon_Kowe_t___B___KKO_2020_08_24_14_07_42.gpx,2020-08-24
3392857,w_r__w_r____Yopougon_Kowe_t___Yopougon_Complexe___B___KKO_2020_08_24_16_23_32.gpx,2020-08-24
3392860,w_r__w_r____Yopougon_Abobodoum____Yopougon_toit_rouge_Jean_Paul_2___A___KKO_2020_08_24_15_43_13.gpx,2020-08-24
3392863,w_r__w_r____Yopougon_Kowe_t___Yopougon_abobodoum____A___KKO_2020_08_24_13_09_00.gpx,2020-08-24
3392855,w_r__w_r____Yopougon_Sapeur_Pompier___Yopougon_Toit_Rouge_Jean_Paul_2___A___KKO_2020_08_24_16_50_36.gpx,2020-08-24
3392862,w_r__w_r____Yopougon_Kowe_t___Yopougon_sable___A___KKO_2020_08_24_13_47_41.gpx,2020-08-24
3392864,w_r__w_r____Yopougon_complexe___Yopougon_Kowe_t___A___KKO_2020_08_24_12_56_27.gpx,2020-08-24
3394050,Taxi___Terminus_derri_re_rail_Celeste___Abobo_Gendarmerie___B___LA_2020_08_24_11_05_02.gpx,2020-08-24
3394048,Taxi___Terminus_derri_re___Abobo_Gare___B___LA_2020_08_24_10_27_00.gpx,2020-08-24
3394052,Taxi___Kennedy___Abobo_march____B___LA_2020_08_24_11_40_44.gpx,2020-08-24
3394047,Taxi___Abobo_Gare___Terminus_derri_re_Rail___A___LA_2020_08_24_10_05_57.gpx,2020-08-24
3394051,Taxi___Abobo_march____Kennedy___A___LA_2020_08_24_11_28_57.gpx,2020-08-24
3394049,Taxi___Abobo_Gendarmerie___Terminus_derri_re_C_leste___A___LA_2020_08_24_10_55_12.gpx,2020-08-24
3390362,w_r__w_r____Yopougon_Andokoi___Yopougon_siporex___B___KKO_2020_08_21_14_37_03.gpx,2020-08-21
3390360,w_r__w_r____Yopougon_Kowe_t___Yopougon_Siporex___B___KKO_2020_08_21_15_15_11.gpx,2020-08-21
3390364,w_r__w_r____Yopougon_Prison_Civile___Yopougon_Gabriel_Gare___B___KKO_2020_08_21_13_57_43.gpx,2020-08-21
3390370,w_r__w_r____Yopougon_Mossikro___Yopougon_Gabriel_Gare___B___KKO_2020_08_21_13_24_43.gpx,2020-08-21
3390361,w_r__w_r____Yopougon_Siporex___Yopougon_Kowe_t____A___KKO_2020_08_21_14_55_19.gpx,2020-08-21
3390365,w_r__w_r____Yopougon_Gabriel_Gare___Yopougon_Prison_Civile___A___KKO_2020_08_21_13_40_09.gpx,2020-08-21
3390368,w_r__w_r____Yopougon_Gabriel_Gare___Yopougon_Mossikro___A___KKO_2020_08_21_13_08_09.gpx,2020-08-21
3390363,w_r__w_r____Yopougon_Siporex___Yopougon_Andokoi___A___KKO_2020_08_21_14_19_39.gpx,2020-08-21
3391722,warren__Chu__Blokauss___B___JPK_2020_08_21_11_23_43.gpx,2020-08-21
3391724,warren__la_vie___blokauss___B_JPK_2020_08_21_11_41_33.gpx,2020-08-21
3391719,warren__Blokauss___Saint_Jean___B___JPK_2020_08_21_12_03_26.gpx,2020-08-21
3391727,warren__P_tisserie__blokauss___B___JPK_2020_08_21_11_57_46.gpx,2020-08-21
3391731,warren__CIAD_EDEN__riviera2_station___B___JPK_2020_08_21_15_49_50.gpx,2020-08-21
3391729,warren__Akouedo___Station_riviera_2___B___JPK_2020_08_21_15_06_13.gpx,2020-08-21
3391734,warren__9kilo___riviera2_station___B___JPK_2020_08_21_16_27_37.gpx,2020-08-21
3391732,warren__riviera2_station_9kilo___A__JPK_2020_08_21_16_13_59.gpx,2020-08-21
3391723,warren__Blokauss__la_vie___A___JPK_2020_08_21_11_33_25.gpx,2020-08-21
3391725,warren__Blokauss___Patisserie___A___JPK_2020_08_21_11_51_47.gpx,2020-08-21
3391721,warren__Blokauss__chu_Cocody___A___JPK_2020_08_21_10_52_27.gpx,2020-08-21
3391730,warren__riviera2_STation__Ciad_eden___A___JPK_2020_08_21_15_29_25.gpx,2020-08-21
3391728,warren__Station_riviera_2__Akouedo___A___JPK_2020_08_21_14_53_37.gpx,2020-08-21
3391718,warren__Saint_jean___Blokauss___A___JPK_2020_08_21_10_41_31.gpx,2020-08-21
3389866,Woro_Woro___Maison_Blanche___Carrefour_Lyc_e___B___BKD_2020_08_21_11_23_25.gpx,2020-08-21
3389885,Woro_Woro___CTAO__Terminus_SOTRA___B___BKD_2020_08_21_09_43_50.gpx,2020-08-21
3389875,Woro_Woro___Maison_Blanche___Terminus_SOTRA___B___BKD_2020_08_21_10_49_40.gpx,2020-08-21
3389878,Woro_Woro___CTAO__Carrefour_lyc_e___B___BKD_2020_08_21_10_21_02.gpx,2020-08-21
3389895,Woro__Woro___Mairie_de_Marcory_Hibiscus___B___BKD_2020_08_21_08_59_29.gpx,2020-08-21
3389890,Woro_Woro___Hibiscus__Mairie_de_Marcory___A___BKD_2020_08_21_08_24_43.gpx,2020-08-21
3389883,Woro_Woro__Terminus_SOTRA__CTAO___A___BKD_2020_08_21_10_01_58.gpx,2020-08-21
3389881,Woro_Woro___Carrefour_lyc_e__CTAO___A___BKD_2020_08_21_09_30_12.gpx,2020-08-21
3389872,Woro_Woro___Terminus_SOTRA__Maison_Blanche___A___BKD_2020_08_21_11_11_03.gpx,2020-08-21
3389868,Woro_Woro___Carrefour_lyc_e__Maison_blanche__A___BKD_2020_08_21_10_34_01.gpx,2020-08-21
3390367,w_r__w_r____Yopougon_Camp_Militaire___Yopougon_Siporex___B___KKO_2020_08_20_17_24_14.gpx,2020-08-20
3390359,w_r__w_r____Yopougon_toit_rouge_jean_Paul_2___Yopougon_Siporex___B___KKO_2020_08_20_16_38_45.gpx,2020-08-20
3390366,w_r__w_r____Yopougon_Siporex___Yopougon_Camp_Militaire___A___KKO_2020_08_20_17_03_43.gpx,2020-08-20
3390358,w_r__w_r____Yopougon_Siporex___Yopougon_Toit_Rouge_Jean_Paul_2___A___KKO_2020_08_20_16_21_23.gpx,2020-08-20
3395554,w_r__w_r____yopougon_b_ago_village___yopougon_palais___B___KKO_2020_08_18_18_58_09.gpx,2020-08-18
3395558,w_r__w_r____yopougon_carrefour_koweit___yopougon_palais___B___KKO_2020_08_18_16_59_14.gpx,2020-08-18
3395556,w_r__w_r____yopougon_abobodoum____yopougon_palais___B___KKO_2020_08_18_16_26_44.gpx,2020-08-18
3395560,w_r__w_r____yopougon_mossikro___yopougon_bel_air___B___KKO_2020_08_18_13_06_29.gpx,2020-08-18
3395561,w_r__w_r____yopougon_abobodoum__sant____yopougon_mossikro___B___KKO_2020_08_18_12_47_06.gpx,2020-08-18
3395564,w_r__w_r____yopougon_Antenne___yopougon_bel_air___B___KKO_2020_08_18_11_58_22.gpx,2020-08-18
3395555,w_r__w_r____yopougon_palais___yopougon_b_ago_village___A___KKO_2020_08_18_17_58_36.gpx,2020-08-18
